Read file in one pass,File size is 256Kb
Open entry,00000000
Open exit,000263D2
Read entry,00026490
Read exit,00243B48
Set mark entry,00243C3D
Set mark exit,00251FFA
Close entry,002520C6
Close exit,00252C0A
Read file per 512 bytes,File size is 256Kb
Open entry,00000000
Open exit,0001ABFC
Read entry,0001ACBA
Read exit,0001BD39
Read entry,0001BDF4
Read exit,00026BD6
Read entry,00026C91
Read exit,0002B927
Read entry,0002B9E2
Read exit,00030765
Read entry,00030820
Read exit,00035739
Read entry,000357F4
Read exit,0003A4FA
Read entry,0003A5B5
Read exit,0003F2A2
Read entry,0003F35D
Read exit,00044081
Read entry,0004413C
Read exit,00049052
Read entry,0004910D
Read exit,0004DDB1
Read entry,0004DE6C
Read exit,00052B5D
Read entry,00052C18
Read exit,00057920
Read entry,000579DB
Read exit,0005D766
Read entry,0005D821
Read exit,00062540
Read entry,000625FB
Read exit,00067533
Read entry,000675EE
Read exit,0006C2E8
Read entry,0006C3A3
Read exit,000710B0
Read entry,0007116B
Read exit,00075CEF
Read entry,00075DAA
Read exit,0007AD42
Read entry,0007ADFD
Read exit,0007FC60
Read entry,0007FD1B
Read exit,00084B74
Read entry,00084C2F
Read exit,00089A8D
Read entry,00089B48
Read exit,0008E9A4
Read entry,0008EA5F
Read exit,000938BE
Read entry,00093979
Read exit,0009878E
Read entry,00098849
Read exit,0009D8AB
Read entry,0009D966
Read exit,000A280F
Read entry,000A28CA
Read exit,000A74C6
Read entry,000A7581
Read exit,000AC200
Read entry,000AC2BB
Read exit,000B108E
Read entry,000B1149
Read exit,000B5EA9
Read entry,000B5F64
Read exit,000BACC5
Read entry,000BAD80
Read exit,000BFCEC
Read entry,000BFDA7
Read exit,000C4B21
Read entry,000C4BDC
Read exit,000C994D
Read entry,000C9A08
Read exit,000CE7EA
Read entry,000CE8A5
Read exit,000D3880
Read entry,000D393B
Read exit,000D86C0
Read entry,000D877B
Read exit,000DD540
Read entry,000DD5FB
Read exit,000E23C7
Read entry,000E2482
Read exit,000E7280
Read entry,000E733B
Read exit,000EC107
Read entry,000EC1C2
Read exit,000F0E17
Read entry,000F0ED2
Read exit,000F5E9F
Read entry,000F5F5A
Read exit,000FF115
Read entry,000FF1D0
Read exit,00103FB9
Read entry,00104074
Read exit,00108E6E
Read entry,00109130
Read exit,0010DDF4
Read entry,0010DEAF
Read exit,00112B5D
Read entry,00112C18
Read exit,001178D2
Read entry,0011798D
Read exit,0011C844
Read entry,0011C8FF
Read exit,001215D0
Read entry,0012168B
Read exit,0012631D
Read entry,001263D8
Read exit,0012AE09
Read entry,0012AEC4
Read exit,0012FC9D
Read entry,0012FD58
Read exit,00134919
Read entry,001349D4
Read exit,001396CE
Read entry,00139789
Read exit,0013E309
Read entry,0013E3C4
Read exit,00143276
Read entry,00143331
Read exit,00147FB8
Read entry,00148073
Read exit,0014CD45
Read entry,0014CE00
Read exit,00151B68
Read entry,00151C23
Read exit,00156B17
Read entry,00156BD2
Read exit,0015B895
Read entry,0015B950
Read exit,00160661
Read entry,0016071C
Read exit,0016542D
Read entry,001654E8
Read exit,0016A1F8
Read entry,0016A2B3
Read exit,0016EFC9
Read entry,0016F084
Read exit,00173D7A
Read entry,00173E35
Read exit,00178D4C
Read entry,00178E07
Read exit,0017DAE8
Read entry,0017DBA3
Read exit,001828BE
Read entry,00182979
Read exit,00187505
Read entry,001875C0
Read exit,0018C4CD
Read entry,0018C588
Read exit,0019126B
Read entry,00191326
Read exit,00196060
Read entry,0019611B
Read exit,0019AE8A
Read entry,0019AF45
Read exit,0019FF63
Read entry,001A001E
Read exit,001A7C83
Read entry,001A7D3E
Read exit,001ACB23
Read entry,001ACBDE
Read exit,001B19FC
Read entry,001B1AB7
Read exit,001B68D2
Read entry,001B698D
Read exit,001BB7BB
Read entry,001BB876
Read exit,001C06A2
Read entry,001C075D
Read exit,001C55B7
Read entry,001C5672
Read exit,001CA471
Read entry,001CA52C
Read exit,001CF1FF
Read entry,001CF2BA
Read exit,001D408F
Read entry,001D414A
Read exit,001D8EAD
Read entry,001D8F68
Read exit,001DDCC4
Read entry,001DDD7F
Read exit,001E2AE5
Read entry,001E2BA0
Read exit,001E78FE
Read entry,001E79B9
Read exit,001EC935
Read entry,001EC9F0
Read exit,001F178D
Read entry,001F1848
Read exit,001F6626
Read entry,001F66E1
Read exit,001FB49D
Read entry,001FB558
Read exit,0020052C
Read entry,002005E7
Read exit,002053AE
Read entry,00205469
Read exit,0020A22D
Read entry,0020A2E8
Read exit,0020F0A6
Read entry,0020F161
Read exit,00213F40
Read entry,00213FFB
Read exit,00218DD2
Read entry,00218E8D
Read exit,0021DC63
Read entry,0021DD1E
Read exit,00222CF7
Read entry,00222DB2
Read exit,00227B94
Read entry,00227C4F
Read exit,0022C8FE
Read entry,0022C9B9
Read exit,0023166F
Read entry,00231931
Read exit,002365EB
Read entry,002366A6
Read exit,0023B348
Read entry,0023B403
Read exit,002400CB
Read entry,00240186
Read exit,00249357
Read entry,00249412
Read exit,0024DFB0
Read entry,0024E06B
Read exit,00252C0C
Read entry,00252CC7
Read exit,00257875
Read entry,00257930
Read exit,0025C7E7
Read entry,0025C8A2
Read exit,0026153F
Read entry,002615FA
Read exit,002662A5
Read entry,00266360
Read exit,0026AE15
Read entry,0026AED0
Read exit,0026FDC5
Read entry,0026FE80
Read exit,00274BE3
Read entry,00274C9E
Read exit,002799A0
Read entry,00279A5B
Read exit,0027E772
Read entry,0027E82D
Read exit,00283728
Read entry,002837E3
Read exit,002884B2
Read entry,0028856D
Read exit,0028D272
Read entry,0028D32D
Read exit,00292031
Read entry,002920EC
Read exit,00296DF9
Read entry,00296EB4
Read exit,0029BBB2
Read entry,0029BC6D
Read exit,002A0955
Read entry,002A0A10
Read exit,002A591D
Read entry,002A59D8
Read exit,002AA6B7
Read entry,002AA772
Read exit,002AF4A1
Read entry,002AF55C
Read exit,002B4058
Read entry,002B4113
Read exit,002B9095
Read entry,002B9150
Read exit,002BDE8F
Read entry,002BDF4A
Read exit,002C2D5E
Read entry,002C2E19
Read exit,002C7C40
Read entry,002C7CFB
Read exit,002CCB33
Read entry,002CCBEE
Read exit,002D1A07
Read entry,002D1AC2
Read exit,002D68DF
