Read file in one pass,File size is 256Kb
Open entry,00000000
Open exit,0001D96F
Read entry,0001DA2D
Read exit,004404F3
Close entry,004405BF
Close exit,0044137F
Read file per 512 bytes,File size is 256Kb
Open entry,00000000
Open exit,0001D967
Read entry,0001DA25
Read exit,0001EAA7
Read entry,0001EB62
Read exit,00022420
Read entry,000224DB
Read exit,00025E55
Read entry,00025F10
Read exit,00029867
Read entry,00029922
Read exit,0002D280
Read entry,0002D33B
Read exit,00030C1B
Read entry,00030CD6
Read exit,0003460B
Read entry,000346C6
Read exit,00037FF9
Read entry,000380B4
Read exit,0003B9DC
Read entry,0003BA97
Read exit,0003F3CB
Read entry,0003F486
Read exit,00042DB2
Read entry,00042E6D
Read exit,000467ED
Read entry,000468A8
Read exit,0004A1F4
Read entry,0004A2AF
Read exit,0004DCBA
Read entry,0004DD75
Read exit,000518E0
Read entry,0005199B
Read exit,000552F2
Read entry,000553AD
Read exit,00058D09
Read entry,00058DC4
Read exit,0005C766
Read entry,0005C821
Read exit,000601F8
Read entry,000602B3
Read exit,00063CD2
Read entry,00063D8D
Read exit,0006778F
Read entry,0006784A
Read exit,0006B277
Read entry,0006B332
Read exit,0006EB6F
Read entry,0006EC2A
Read exit,0007244A
Read entry,00072505
Read exit,00075ABD
Read entry,00075DF3
Read exit,000792E0
Read entry,0007939B
Read exit,0007CBCA
Read entry,0007CC85
Read exit,000804BF
Read entry,0008057A
Read exit,00083D90
Read entry,00083E4B
Read exit,0008766E
Read entry,00087729
Read exit,0008B00E
Read entry,0008B0C9
Read exit,0008EA00
Read entry,0008EABB
Read exit,00092412
Read entry,000924CD
Read exit,00095E28
Read entry,00095EE3
Read exit,00099865
Read entry,00099920
Read exit,0009D2C9
Read entry,0009D384
Read exit,000A0D22
Read entry,000A0DDD
Read exit,000A4782
Read entry,000A483D
Read exit,000A8189
Read entry,000A8244
Read exit,000ABB91
Read entry,000ABC4C
Read exit,000AF5B5
Read entry,000AF670
Read exit,000B2FAD
Read entry,000B3068
Read exit,000B69D4
Read entry,000B6A8F
Read exit,000BA3DD
Read entry,000BA498
Read exit,000BDDE7
Read entry,000BDEA2
Read exit,000C1802
Read entry,000C18BD
Read exit,000C5250
Read entry,000C530B
Read exit,000C8CC8
Read entry,000C8D83
Read exit,000CC79F
Read entry,000CC85A
Read exit,000D0044
Read entry,000D00FF
Read exit,000D390E
Read entry,000D39C9
Read exit,000D71F1
Read entry,000D72AC
Read exit,000DA936
Read entry,000DA9F1
Read exit,000DE11C
Read entry,000DE1D7
Read exit,000E1A51
Read entry,000E1B0C
Read exit,000E54A2
Read entry,000E555D
Read exit,000E8EF4
Read entry,000E8FAF
Read exit,000EC729
Read entry,000EC7E4
Read exit,000F00B4
Read entry,000F016F
Read exit,000F3A6D
Read entry,000F3B28
Read exit,000F741B
Read entry,000F74D6
Read exit,000FADB0
Read entry,000FAE6B
Read exit,000FE770
Read entry,000FE82B
Read exit,0010212E
Read entry,001021E9
Read exit,00105AF1
Read entry,00105BAC
Read exit,0010948A
Read entry,00109545
Read exit,0010CDBF
Read entry,0010CE7A
Read exit,00110711
Read entry,001107CC
Read exit,00114062
Read entry,0011411D
Read exit,0011799E
Read entry,00117A59
Read exit,0011B311
Read entry,0011B3CC
Read exit,0011ED5A
Read entry,0011EE15
Read exit,001228C6
Read entry,00122981
Read exit,0012623D
Read entry,001262F8
Read exit,0012995C
Read entry,00129A17
Read exit,0012D07A
Read entry,0012D135
Read exit,001307A9
Read entry,00130864
Read exit,00133EF2
Read entry,00133FAD
Read exit,001378FD
Read entry,001379B8
Read exit,0013B30F
Read entry,0013B3CA
Read exit,0013ED3D
Read entry,0013EDF8
Read exit,001427AC
Read entry,00142867
Read exit,00146239
Read entry,001462F4
Read exit,00149C2B
Read entry,00149CE6
Read exit,0014D6E4
Read entry,0014D79F
Read exit,0015119A
Read entry,00151255
Read exit,00154AB6
Read entry,00154B71
Read exit,0015840E
Read entry,001584C9
Read exit,0015BD97
Read entry,0015BE52
Read exit,0015F7A5
Read entry,0015F860
Read exit,001631BE
Read entry,00163279
Read exit,00166BF4
Read entry,00166CAF
Read exit,0016A5B1
Read entry,0016A66C
Read exit,0016E018
Read entry,0016E0D3
Read exit,00171A03
Read entry,00171ABE
Read exit,00175471
Read entry,0017552C
Read exit,00178EB5
Read entry,00178F70
Read exit,0017C8B1
Read entry,0017C96C
Read exit,001802F4
Read entry,001803AF
Read exit,00183D0B
Read entry,00183DC6
Read exit,0018771A
Read entry,001877D5
Read exit,0018B104
Read entry,0018B1BF
Read exit,0018E881
Read entry,0018E93C
Read exit,0019200E
Read entry,00192340
Read exit,00195A19
Read entry,00195AD4
Read exit,001991A9
Read entry,00199264
Read exit,0019CBED
Read entry,0019CCA8
Read exit,001A0A57
Read entry,001A0B12
Read exit,001A4513
Read entry,001A45CE
Read exit,001A7F65
Read entry,001A8020
Read exit,001AB868
Read entry,001AB923
Read exit,001AF208
Read entry,001AF2C3
Read exit,001B2BCF
Read entry,001B2C8A
Read exit,001B66D7
Read entry,001B6792
Read exit,001BA286
Read entry,001BA341
Read exit,001BDA7E
Read entry,001BDB39
Read exit,001C149E
Read entry,001C1559
Read exit,001C4E33
Read entry,001C4EEE
Read exit,001C87C4
Read entry,001C887F
Read exit,001CC15D
Read entry,001CC218
Read exit,001CFB12
Read entry,001CFBCD
Read exit,001D346E
Read entry,001D3529
Read exit,001D6DBC
Read entry,001D6E77
Read exit,001DA702
Read entry,001DA7BD
Read exit,001DE062
Read entry,001DE11D
Read exit,001E1997
Read entry,001E1A52
Read exit,001E52D5
Read entry,001E5390
Read exit,001E8C22
Read entry,001E8CDD
Read exit,001EC316
Read entry,001EC3D1
Read exit,001EFAEA
Read entry,001EFBA5
Read exit,001F3389
Read entry,001F3444
Read exit,001F6A12
Read entry,001F6ACD
Read exit,001FA303
Read entry,001FA3BE
Read exit,001FDBDC
Read entry,001FDC97
Read exit,002014B0
Read entry,0020156B
Read exit,00204DA5
Read entry,00204E60
Read exit,00208696
Read entry,00208751
Read exit,0020BFD2
Read entry,0020C08D
Read exit,0020F919
Read entry,0020F9D4
Read exit,0021326E
Read entry,00213329
Read exit,00216BC3
Read entry,00216C7E
Read exit,0021A458
