Read file in one pass,File size is 256Kb
Open entry,00000000
Open exit,0001F474
Read entry,0001F532
Read exit,00436620
Set mark entry,00436715
Set mark exit,0043DB2B
Close entry,0043DBF7
Close exit,0043EA07
Read file b-by-b low level,File size is 256Kb
Open entry,00000000
Open exit,0002895C
Block read entry,00028A6B
Block read exit,0002ACBB
Block read entry,0002ADD0
Block read exit,0002D253
Block read entry,0002D368
Block read exit,0002F3AF
Block read entry,0002F4C4
Block read exit,000317A3
Block read entry,000318B8
Block read exit,00033939
Block read entry,00033A4E
Block read exit,00035E42
Block read entry,00035F57
Block read exit,000381CB
Block read entry,000382E0
Block read exit,0003A3A1
Block read entry,0003A4B6
Block read exit,0003C82E
Block read entry,0003C943
Block read exit,0003EBD7
Block read entry,0003ECEC
Block read exit,00040E65
Block read entry,00040F7A
Block read exit,0004336F
Block read entry,00043484
Block read exit,0004561B
Block read entry,00045730
Block read exit,00047CF1
Block read entry,00047E06
Block read exit,00049FFA
Block read entry,0004A10F
Block read exit,0004C0A8
Block read entry,0004C1BD
Block read exit,0004E17B
Block read entry,0004E290
Block read exit,00050521
Block read entry,00050636
Block read exit,000525F3
Block read entry,00052708
Block read exit,00054915
Block read entry,00054A2A
Block read exit,000569C0
Block read entry,00056D4D
Block read exit,00058CFF
Block read entry,00058E14
Block read exit,0005B08F
Block read entry,0005B1A4
Block read exit,0005D153
Block read entry,0005D268
Block read exit,0005F48A
Block read entry,0005F59F
Block read exit,000619C2
Block read entry,00061AD7
Block read exit,00063A88
Block read entry,00063B9D
Block read exit,00065E13
Block read entry,00065F28
Block read exit,00067EC4
Block read entry,00067FD9
Block read exit,0006A1ED
Block read entry,0006A302
Block read exit,0006C57F
Block read entry,0006C694
Block read exit,0006E643
Block read entry,0006E758
Block read exit,000709DE
Block read entry,00070AF3
Block read exit,00072B34
Block read entry,00072C49
Block read exit,00074C6A
Block read entry,00074D7F
Block read exit,00076FF7
Block read entry,0007710C
Block read exit,00079162
Block read entry,00079277
Block read exit,0007B548
Block read entry,0007B65D
Block read exit,0007D6CC
Block read entry,0007D7E1
Block read exit,0007F890
Block read entry,0007F9A5
Block read exit,00081C32
Block read entry,00081D47
Block read exit,00083E59
Block read entry,00083F6E
Block read exit,0008630A
Block read entry,0008641F
Block read exit,0008868F
Block read entry,000887A4
Block read exit,0008A90D
Block read entry,0008AA22
Block read exit,0008CE0B
Block read entry,0008CF20
Block read exit,0008EEB8
Block read entry,0008EFCD
Block read exit,00090F7F
Block read entry,00091094
Block read exit,00093324
Block read entry,00093439
Block read exit,000953E3
Block read entry,000954F8
Block read exit,00097725
Block read entry,0009783A
Block read exit,00099A45
Block read entry,00099B5A
Block read exit,0009BB0D
Block read entry,0009BC22
Block read exit,0009DEBC
Block read entry,0009DFD1
Block read exit,0009FF66
Block read entry,000A007B
Block read exit,000A22AB
Block read entry,000A23C0
Block read exit,000A463E
Block read entry,000A4753
Block read exit,000A6702
Block read entry,000A6817
Block read exit,000A8AAB
Block read entry,000A8BC0
Block read exit,000AAB78
Block read entry,000AAC8D
Block read exit,000ACC28
Block read entry,000ACD3D
Block read exit,000AEFB1
Block read entry,000AF0C6
Block read exit,000B108D
Block read entry,000B11A2
Block read exit,000B3407
Block read entry,000B351C
Block read exit,000B5536
Block read entry,000B564B
Block read exit,000B768C
Block read entry,000B77A1
Block read exit,000B9C3A
Block read entry,000B9D4F
Block read exit,000BBDDE
Block read entry,000BBEF3
Block read exit,000BE1C4
Block read entry,000BE2D9
Block read exit,000C0574
Block read entry,000C0689
Block read exit,000C2738
Block read entry,000C284D
Block read exit,000C4C1B
Block read entry,000C4D30
Block read exit,000C6E5C
Block read entry,000C6F71
Block read exit,000C90A4
Block read entry,000C91B9
Block read exit,000CB449
Block read entry,000CB55E
Block read exit,000CD6DC
Block read entry,000CD7F1
Block read exit,000CFBEC
Block read entry,000CFD01
Block read exit,000D1F71
Block read entry,000D2086
Block read exit,000D401C
Block read entry,000D4131
Block read exit,000D63BB
Block read entry,000D64D0
Block read exit,000D847F
Block read entry,000D8594
Block read exit,000DA546
Block read entry,000DA65B
Block read exit,000DC8E4
Block read entry,000DC9F9
Block read exit,000DE992
Block read entry,000DEAA7
Block read exit,000E0CC2
Block read entry,000E0DD7
Block read exit,000E2D9B
Block read entry,000E2EB1
Block read exit,000E4E55
Block read entry,000E4F6A
Block read exit,000E7205
Block read entry,000E731A
Block read exit,000E92C9
Block read entry,000E93DE
Block read exit,000EB63D
Block read entry,000EB752
Block read exit,000ED99F
Block read entry,000EDAB4
Block read exit,000EFA4A
Block read entry,000EFB5F
Block read exit,000F1DD3
Block read entry,000F1EE8
Block read exit,000F3E85
Block read entry,000F3F9A
Block read exit,000F61BB
Block read entry,000F62D0
Block read exit,000F8556
Block read entry,000F866B
Block read exit,000FA625
Block read entry,000FA73A
Block read exit,000FC9C3
Block read entry,000FCAD8
Block read exit,000FEAE8
Block read entry,000FEBFD
Block read exit,00100C1E
Block read entry,00100D33
Block read exit,00102FA9
Block read entry,001030BE
Block read exit,00105154
Block read entry,00105269
Block read exit,00107577
Block read entry,0010768C
Block read exit,00109738
Block read entry,0010984D
Block read exit,0010B914
Block read entry,0010BA29
Block read exit,0010DCAE
Block read entry,0010DDC3
Block read exit,0010FEE8
Block read entry,0010FFFD
Block read exit,001123B8
Block read entry,001124CD
Block read exit,00114740
Block read entry,00114855
Block read exit,001169CB
Block read entry,00116AE0
Block read exit,00118CFB
Block read entry,00118E10
Block read exit,0011AF63
Block read entry,0011B078
Block read exit,0011D027
Block read entry,0011D13C
Block read exit,0011F3C9
Block read entry,0011F4DE
Block read exit,00121490
