Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
Segment1;130;debug.s;105;00/200A;onP8;Code;;3;11;
Segment1;147;debug.s;122;00/2022;lowerOK;Code;;3;11;
Segment1;163;debug.s;138;00/2038;no80col;Code;;2;11;
Segment1;172;debug.s;147;00/2045;mainLOOP;Code;;2;11;
Segment1;186;debug.s;158;00/205E;noCREATE;Code;;2;11;
Segment1;190;debug.s;162;00/2065;noFREAD;Code;;2;11;
Segment1;194;debug.s;166;00/206C;noBREAD;Code;;2;11;
Segment1;199;debug.s;171;00/2076;noBTSLOT;Code;;2;11;
Segment1;203;debug.s;175;00/207D;noRRC;Code;;2;11;
Segment1;207;debug.s;179;00/2083;noDEBUG;Code;;2;11;
Segment1;213;debug.s;185;00/208A;mainNEXT;Code;;2;11;
Segment1;224;debug.s;193;00/2097;doQUIT;Code;;3;11;
Segment1;234;debug.s;203;00/209F;setRRC;Code;;2;11;
Segment1;246;debug.s;212;00/20B7;exitRRC;Code;;3;11;
Segment1;252;debug.s;218;00/20BA;doFREAD;Code;;3;11;
Segment1;297;debug.s;263;00/20EF;hophophop;Code;;2;11;
Segment1;302;debug.s;268;00/20F4;doFREAD1;Code;;3;11;
Segment1;306;debug.s;272;00/20F7;readFILE;Code;;3;11;
Segment1;363;debug.s;329;00/214E;readFILE1;Code;;2;11;
Segment1;400;debug.s;360;00/218A;ozunid_1;Code;;3;11;
Segment1;414;debug.s;374;00/21A5;readFILE1A;Code;;3;11;
Segment1;423;debug.s;383;00/21B8;readFILEERR;Code;;2;11;
Segment1;431;debug.s;391;00/21C0;readFILE4;Code;;3;11;
Segment1;440;debug.s;397;00/21D2;readFILE4B;Code;;1;11;
Segment1;444;debug.s;401;00/21D3;readFILE2;Code;;3;11;
Segment1;448;debug.s;405;00/21DC;readFILE3;Code;;3;11;
Segment1;457;debug.s;414;00/21E3;DEBUG;Code;;3;11;
Segment1;464;debug.s;421;00/21F1;DEBUG_A;Code;;2;11;
Segment1;496;debug.s;453;00/2230;doFCREATE;Code;;2;11;
Segment1;549;debug.s;506;00/227B;doFCREATE9;Code;;3;11;
Segment1;553;debug.s;510;00/227E;createFILE;Code;;1;11;
Segment1;607;debug.s;564;00/22C9;createFILE1;Code;;2;11;
Segment1;631;debug.s;585;00/22F3;ozunid_2;Code;;3;11;
Segment1;654;debug.s;605;00/2313;createFILE2;Code;;3;11;
Segment1;665;debug.s;616;00/2327;createFILE2B;Code;;1;11;
Segment1;669;debug.s;620;00/2328;createFILE3;Code;;3;11;
Segment1;673;debug.s;624;00/2330;createFILE4;Code;;3;11;
Segment1;694;debug.s;645;00/234C;doBREADtrois;Code;;3;11;
Segment1;699;debug.s;650;00/234C;doBREADgo;Code;;3;11;
Segment1;710;debug.s;661;00/2354;ozunid_3;Code;;3;11;
Segment1;722;debug.s;673;00/2368;ozunid_4;Code;;3;11;
Segment1;729;debug.s;680;00/2375;doBREAD1;Code;;3;11;
Segment1;742;debug.s;693;00/2389;buildVOL1;Code;;3;11;
Segment1;747;debug.s;698;00/2393;buildVOL2;Code;;3;11;
Segment1;759;debug.s;710;00/23A7;buildVOL3;Code;;2;11;
Segment1;760;debug.s;711;00/23A9;buildVOL4;Code;;3;11;
Segment1;770;debug.s;721;00/23B9;buildVOL5;Code;;3;11;
Segment1;807;debug.s;755;00/23D3;doBREAD2;Code;;3;11;
Segment1;820;debug.s;768;00/23E5;doBREAD4;Code;;3;11;
Segment1;827;debug.s;775;00/23EF;doBREAD9;Code;;2;11;
Segment1;853;debug.s;795;00/2412;checkCANCEL;Code;;3;11;
Segment1;862;debug.s;804;00/2422;check1;Code;;2;11;
Segment1;870;debug.s;809;00/242E;check2;Code;;1;11;
Segment1;875;debug.s;814;00/2430;displayWHEEL;Code;;3;11;
Segment1;883;debug.s;822;00/2440;indexWHEEL;Data;dfb;1;11;
Segment1;884;debug.s;823;00/2441;strWHEEL;Data;asc;4;11;
Segment1;888;debug.s;827;00/2445;printCSTRING;Code;;3;11;
Segment1;891;debug.s;830;00/244B;pcs1;Code;;3;11;
Segment1;899;debug.s;838;00/245A;pcs1a;Code;;2;11;
Segment1;904;debug.s;843;00/2463;pcs1b;Code;;3;11;
Segment1;909;debug.s;848;00/246C;pcs2;Code;;3;11;
Segment1;911;debug.s;850;00/246F;pcs2a;Code;;3;11;
Segment1;916;debug.s;855;00/2479;pcs3;Code;;1;11;
Segment1;920;debug.s;859;00/247A;pcsRRC;Code;;3;11;
Segment1;941;debug.s;880;00/249A;fgCASE;Data;ds;1;11;
Segment1;942;debug.s;881;00/249B;theWIDTH;Data;dfb;1;11;
Segment1;943;debug.s;882;00/249C;theLENGTH;Data;ds;1;11;
Segment1;944;debug.s;883;00/249D;fg80COL;Data;dfb;1;11;
Segment1;948;debug.s;887;00/249E;printPSTRING;Code;;3;11;
Segment1;954;debug.s;893;00/24AA;ozunid_5;Code;;3;11;
Segment1;960;debug.s;899;00/24B6;pps2;Code;;3;11;
Segment1;968;debug.s;907;00/24BF;pps1;Code;;3;11;
Segment1;973;debug.s;912;00/24CA;pps3;Code;;1;11;
Segment1;977;debug.s;916;00/24CB;printDATEFROM;Code;;2;11;
Segment1;1007;debug.s;943;00/24F9;pdfBT;Code;;2;11;
Segment1;1023;debug.s;959;00/2515;printDATETO;Code;;3;11;
Segment1;1030;debug.s;966;00/251D;pdtNOBT;Code;;2;11;
Segment1;1059;debug.s;992;00/2546;translateKEY;Code;;3;11;
Segment1;1066;debug.s;999;00/2550;tblKEY;Data;hex;16;11;
Segment1;1089;debug.s;1022;00/2650;printASCIITIME;Code;;3;11;
Segment1;1149;debug.s;1082;00/26A8;getDECIMAL;Code;;2;11;
Segment1;1152;debug.s;1085;00/26AD;ozunid_6;Code;;3;11;
Segment1;1160;debug.s;1093;00/26BA;getDECIMAL1;Code;;2;11;
Segment1;1172;debug.s;1105;00/26CB;getDECIMAL2;Code;;1;11;
Segment1;1179;debug.s;1112;00/26D3;valDEC;Data;ds;2;11;
Segment1;1199;BrutalTimer8.s;14;00/26D5;setBTSLOT;Code;;2;11;
Segment1;1220;BrutalTimer8.s;32;00/26F4;exitBTSLOT;Code;;1;11;
Segment1;1245;BrutalTimer8.s;57;00/26F5;resetTICK;Code;;3;11;
Segment1;1250;BrutalTimer8.s;62;00/26FC;resetTICKOK;Code;;2;11;
Segment1;1266;BrutalTimer8.s;78;00/270D;resetTIMER2;Code;;3;11;
