Read file in one pass,File size is 64Kb
Open entry,00000000
Open exit,0000759E
Read entry,0000765C
Read exit,00038C6A
Close entry,00038D36
Close exit,0003987C
Read file per 512 bytes,File size is 64Kb
Open entry,00000000
Open exit,000075A2
Read entry,00007660
Read exit,000086F0
Read entry,000087AB
Read exit,0000A0D3
Read entry,0000A18E
Read exit,0000BAB8
Read entry,0000BB73
Read exit,0000D49E
Read entry,0000D559
Read exit,0000EE83
Read entry,0000EF3E
Read exit,0001086A
Read entry,00010925
Read exit,0001224D
Read entry,00012308
Read exit,00013C33
Read entry,00013CEE
Read exit,00015616
Read entry,000156D1
Read exit,00016FFB
Read entry,000170B6
Read exit,000189DE
Read entry,00018A99
Read exit,0001A3C1
Read entry,0001A47C
Read exit,0001BDA7
Read entry,0001BE62
Read exit,0001D78A
Read entry,0001D845
Read exit,0001F170
Read entry,0001F22B
Read exit,00020B56
Read entry,00020C11
Read exit,00022539
Read entry,000225F4
Read exit,00023F1E
Read entry,00023FD9
Read exit,00025904
Read entry,000259BF
Read exit,000272EA
Read entry,000273A5
Read exit,00028CCF
Read entry,00028D8A
Read exit,0002A6B5
Read entry,0002A770
Read exit,0002C09B
Read entry,0002C156
Read exit,0002DA80
Read entry,0002DB3B
Read exit,0002F465
Read entry,0002F520
Read exit,00030E48
Read entry,00030F03
Read exit,0003282B
Read entry,000328E6
Read exit,0003420E
Read entry,000342C9
Read exit,00035BF4
Read entry,00035CAF
Read exit,000375D5
Read entry,00037690
Read exit,00038FBC
Read entry,00039077
Read exit,0003A9A2
Read entry,0003AA5D
Read exit,0003C388
Read entry,0003C443
Read exit,0003DD6B
Read entry,0003DE26
Read exit,0003F74E
Read entry,0003F809
Read exit,00041131
Read entry,000411EC
Read exit,00042B14
Read entry,00042BCF
Read exit,000444FA
Read entry,000445B5
Read exit,00045EDF
Read entry,00045F9A
Read exit,000478C4
Read entry,0004797F
Read exit,000492A7
Read entry,00049362
Read exit,0004AC8A
Read entry,0004AD45
Read exit,0004C66D
Read entry,0004C728
Read exit,0004E054
Read entry,0004E10F
Read exit,0004FA39
Read entry,0004FAF4
Read exit,0005141E
Read entry,000514D9
Read exit,00052E3C
Read entry,00052EF7
Read exit,0005481F
Read entry,000548DA
Read exit,00056202
Read entry,000562BD
Read exit,00057BE8
Read entry,00057CA3
Read exit,000595CF
Read entry,0005968A
Read exit,0005AFB5
Read entry,0005B070
Read exit,0005C99B
Read entry,0005CA56
Read exit,0005E381
Read entry,0005E43C
Read exit,0005FD68
Read entry,0005FE23
Read exit,0006174D
Read entry,00061808
Read exit,00063133
Read entry,000631EE
Read exit,00064B19
Read entry,00064BD4
Read exit,000664FE
Read entry,000665B9
Read exit,00067EE3
Read entry,00067F9E
Read exit,000698C6
Read entry,00069981
Read exit,0006B2A9
Read entry,0006B364
Read exit,0006CC8F
Read entry,0006CD4A
Read exit,0006E676
Read entry,0006E731
Read exit,0007005C
Read entry,00070117
Read exit,00071A42
Read entry,00071AFD
Read exit,00073425
Read entry,000734E0
Read exit,00074E0A
Read entry,00074EC5
Read exit,000767F0
Read entry,000768AB
Read exit,000781D5
Read entry,00078290
Read exit,00079BBC
Read entry,00079C77
Read exit,0007B5A2
