Read file in one pass,File size is 256Kb
Open entry,00000000
Open exit,00007CDC
Read entry,00007D9A
Read exit,000C7FBB
Set mark entry,000C80B0
Set mark exit,000C9D29
Close entry,000C9DF5
Close exit,000CA944
Read file per 512 bytes,File size is 256Kb
Open entry,00000000
Open exit,00007CAA
Read entry,00007D68
Read exit,00008DE6
Read entry,00008EA1
Read exit,0000A7C0
Read entry,0000A87B
Read exit,0000C196
Read entry,0000C251
Read exit,0000DB6D
Read entry,0000DC28
Read exit,0000F542
Read entry,0000F5FD
Read exit,00010F1C
Read entry,00010FD7
Read exit,000128F3
Read entry,000129AE
Read exit,000142CA
Read entry,00014385
Read exit,00015EA9
Read entry,00015F64
Read exit,00017882
Read entry,0001793D
Read exit,0001945F
Read entry,0001951A
Read exit,0001AE34
Read entry,0001AEEF
Read exit,0001CA13
Read entry,0001CACE
Read exit,0001E3E5
Read entry,0001E4A0
Read exit,0001FFC2
Read entry,0002007D
Read exit,0002199A
Read entry,00021A55
Read exit,00023577
Read entry,00023632
Read exit,00024F4E
Read entry,00025009
Read exit,00026B2D
Read entry,00026BE8
Read exit,00028502
Read entry,000285BD
Read exit,0002A0DD
Read entry,0002A198
Read exit,0002BAB4
Read entry,0002BB6F
Read exit,0002D694
Read entry,0002D74F
Read exit,0002F067
Read entry,0002F122
Read exit,00030C40
Read entry,00030CFB
Read exit,00032618
Read entry,000326D3
Read exit,000341F7
Read entry,000342B2
Read exit,00035BCA
Read entry,00035C85
Read exit,000377A5
Read entry,00037860
Read exit,00039178
Read entry,00039233
Read exit,0003AD53
Read entry,0003AE0E
Read exit,0003C728
Read entry,0003C7E3
Read exit,0003E301
Read entry,0003E3BC
Read exit,0003FCD6
Read entry,0003FD91
Read exit,000418B7
Read entry,00041972
Read exit,0004328D
Read entry,00043348
Read exit,00044E6A
Read entry,00044F25
Read exit,00046840
Read entry,000468FB
Read exit,0004841B
Read entry,000484D6
Read exit,00049DF1
Read entry,00049EAC
Read exit,0004B9CC
Read entry,0004BA87
Read exit,0004D3A1
Read entry,0004D45C
Read exit,0004EFBB
Read entry,0004F076
Read exit,00050991
Read entry,00050A4C
Read exit,00052570
Read entry,0005262B
Read exit,00053F46
Read entry,00054001
Read exit,00055B1E
Read entry,00055BD9
Read exit,000574F4
Read entry,000575AF
Read exit,000590CF
Read entry,0005918A
Read exit,0005AAA6
Read entry,0005AB61
Read exit,0005C687
Read entry,0005C742
Read exit,0005E05D
Read entry,0005E118
Read exit,0005FC3C
Read entry,0005FCF7
Read exit,00061614
Read entry,000616CF
Read exit,000631EC
Read entry,000632A7
Read exit,00064BBF
Read entry,00064C7A
Read exit,0006679A
Read entry,00066855
Read exit,0006816D
Read entry,00068228
Read exit,00069D48
Read entry,00069E03
Read exit,0006B71F
Read entry,0006B7DA
Read exit,0006D2FF
Read entry,0006D3BA
Read exit,0006ECD6
Read entry,0006ED91
Read exit,000708B0
Read entry,0007096B
Read exit,00072288
Read entry,00072343
Read exit,00073E68
Read entry,00073F23
Read exit,0007583B
Read entry,000758F6
Read exit,00077416
Read entry,000774D1
Read exit,00078DE9
Read entry,00078EA4
Read exit,0007A9CA
Read entry,0007AA85
Read exit,0007C39F
Read entry,0007C45A
Read exit,0007DF78
Read entry,0007E033
Read exit,0007F94F
Read entry,0007FA0A
Read exit,0008152C
Read entry,000815E7
Read exit,00082F04
Read entry,00082FBF
Read exit,00084ADC
Read entry,00084B97
Read exit,000864AF
Read entry,0008656A
Read exit,00088087
Read entry,00088142
Read exit,00089A5A
Read entry,00089B15
Read exit,0008B635
Read entry,0008B6F0
Read exit,0008D00C
Read entry,0008D0C7
Read exit,0008EBE7
Read entry,0008ECA2
Read exit,000905C2
Read entry,0009067D
Read exit,0009219F
Read entry,0009225A
Read exit,00093B75
Read entry,00093C30
Read exit,0009574D
Read entry,00095808
Read exit,00097123
Read entry,000971DE
Read exit,00098CFE
Read entry,00098DB9
Read exit,0009A6D3
Read entry,0009A78E
Read exit,0009C2B2
Read entry,0009C36D
Read exit,0009DC84
Read entry,0009DD3F
Read exit,0009F865
Read entry,0009F920
Read exit,000A123B
Read entry,000A12F6
Read exit,000A2E1A
Read entry,000A2ED5
Read exit,000A47F2
Read entry,000A48AD
Read exit,000A63CF
Read entry,000A648A
Read exit,000A7DA5
Read entry,000A7E60
Read exit,000A9982
Read entry,000A9A3D
Read exit,000AB357
Read entry,000AB412
Read exit,000ACF6E
Read entry,000AD029
Read exit,000AE948
Read entry,000AEA03
Read exit,000B0527
Read entry,000B05E2
Read exit,000B1EFA
Read entry,000B1FB5
Read exit,000B3AD6
Read entry,000B3B91
Read exit,000B54A8
Read entry,000B5563
Read exit,000B7082
Read entry,000B713D
Read exit,000B8A55
Read entry,000B8B10
Read exit,000BA631
Read entry,000BA6EC
Read exit,000BC006
Read entry,000BC0C1
Read exit,000BD9E0
Read entry,000BDA9B
Read exit,000BF3B6
Read entry,000BF471
Read exit,000C0D8C
Read entry,000C0E47
Read exit,000C2763
Read entry,000C281E
Read exit,000C4138
Read entry,000C41F3
Read exit,000C5B0B
Read entry,000C5BC6
Read exit,000C74DD
Read entry,000C7598
Read exit,000C8EB2
Read entry,000C8F6D
Read exit,000CA888
Read entry,000CA943
Read exit,000CC263
Read entry,000CC31E
Read exit,000CDC36
Read entry,000CDCF1
Read exit,000CF609
Read entry,000CF6C4
Read exit,000D0FDD
Read entry,000D129C
Read exit,000D2BB9
Read entry,000D2C74
Read exit,000D458B
Read entry,000D484F
Read exit,000D6169
Read entry,000D6224
Read exit,000D7B3C
Read entry,000D7BF7
Read exit,000D9511
Read entry,000D95CC
Read exit,000DAEEA
Read entry,000DAFA5
Read exit,000DC8C4
Read entry,000DC97F
Read exit,000DE29A
Read entry,000DE355
Read exit,000DFC6F
Read entry,000DFD2A
Read exit,000E1644
Read entry,000E16FF
Read exit,000E3017
Read entry,000E30D2
Read exit,000E49EC
Read entry,000E4AA7
Read exit,000E63BE
Read entry,000E6479
Read exit,000E7D92
Read entry,000E7E4D
Read exit,000E9768
Read entry,000E9823
Read exit,000EB141
Read entry,000EB1FC
Read exit,000ECD1E
Read entry,000ECDD9
Read exit,000EE6F4
Read entry,000EE7AF
Read exit,000F02D3
